# Normalized warning identities: source path | warning code | message
# Generated on 2026-08-01 from commit 5caf809a4276a1a27d05a98451ec5df3d71a6842 (dirty tree).
src/Watchdog/NekoLib.Watchdog/WatchdogOptions.cs|CS8618|Non-nullable property 'PendingCrashRoot' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogOptions.cs|CS8618|Non-nullable property 'TargetPath' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogOptions.cs|CS8618|Non-nullable property 'UpdateStagingRoot' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogOptions.cs|CS8618|Non-nullable property 'WorkingDirectory' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogPipeLogSink.cs|CS8600|Converting null literal or possible null value to non-nullable type.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8600|Converting null literal or possible null value to non-nullable type.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8603|Possible null reference return.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8604|Possible null reference argument for parameter 'msg' in 'void WatchdogRuntime.Log(LogSeverity sev, string msg, object meta, bool forwardToSinks = true)'.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8618|Non-nullable field '_child' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the field as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8618|Non-nullable field '_childUptime' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the field as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8618|Non-nullable field '_eventThread' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the field as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8618|Non-nullable field '_hotkeyThread' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the field as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8618|Non-nullable field '_instanceLock' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the field as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8618|Non-nullable field '_monitorThread' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the field as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8618|Non-nullable field '_rpc' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the field as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8618|Non-nullable field 'Name' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the field as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8618|Non-nullable field 'Payload' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the field as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8618|Non-nullable property 'level' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8618|Non-nullable property 'line' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8618|Non-nullable property 'meta' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8618|Non-nullable property 'msg' must contain a non-null value when exiting constructor. Consider adding the 'required' modifier or declaring the property as nullable.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8625|Cannot convert null literal to non-nullable reference type.
src/Watchdog/NekoLib.Watchdog/WatchdogRuntime.cs|CS8629|Nullable value type may be null.
